userid;badgenumber;editan;id;nik;tgl;kdjamkerja;kdregu;shift;shiftke;jam_masuk;jam_masuk_min;jam_masuk_max;jam_pulang;jam_pulang_min;jam_pulang_max;keterangan;status;kdhari_masuk;kdhari_pulang;jam_masuk_absen;jam_pulang_absen
;;;1123837;0112.030       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123838;0112.030       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123839;0112.030       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123840;0112.030       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123841;0112.030       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123842;0112.030       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123843;0112.030       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123844;0112.030       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123845;0112.030       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123846;0112.030       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123847;0112.030       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123848;0112.030       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123849;0112.030       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123850;0112.030       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123851;0112.030       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123852;0112.030       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123853;0112.030       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123854;0112.030       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123855;0112.030       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123856;0112.030       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123857;0112.030       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123858;0112.030       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123859;0112.030       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123860;0112.030       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123861;0112.035       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:54:54;15:42:33
;;;1123862;0112.035       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;09:23:44;18:32:28
;;;1123863;0112.035       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:50:22;16:09:38
;;;1123864;0112.035       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:40:56;18:17:39
;;;1123865;0112.035       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;14:07:40;17:00:09
;;;1123866;0112.035       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;11:53:37;13:51:00
;;;1123867;0112.035       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;06:40:47;16:50:53
;;;1123868;0112.035       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:17:11;12:21:05
;;;1123869;0112.035       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:25:29;15:54:11
;;;1123870;0112.035       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;10:54:36;13:36:42
;;;1123871;0112.035       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:24:33;12:21:34
;;;1123872;0112.035       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:11:11;10:02:07
;;;1123873;0112.035       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:52:24;15:33:56
;;;1123874;0112.035       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:16:38;14:12:47
;;;1123875;0112.035       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123876;0112.035       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:41:51;16:38:28
;;;1123877;0112.035       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;12:25:30;16:28:06
;;;1123878;0112.035       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:24:35;19:23:08
;;;1123879;0112.035       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:10:13;15:45:55
;;;1123880;0112.035       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:42:53;21:36:41
;;;1123881;0112.035       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:30:32;15:43:41
;;;1123882;0112.035       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:47:46;17:06:25
;;;1123883;0112.035       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:36:04;14:27:56
;;;1123884;0112.035       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:36:38;16:35:07
;;;1123885;0112.035       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:32:58;16:21:18
;;;1123886;0121.427       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:14:39;16:11:38
;;;1123887;0121.427       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:55:37;15:45:08
;;;1123888;0121.427       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:20;16:42:39
;;;1123889;0121.427       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:33:08;16:46:18
;;;1123890;0121.427       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:35:35;16:40:58
;;;1123891;0121.427       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:32:19;16:30:04
;;;1123892;0121.427       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:30:49;16:36:46
;;;1123893;0121.427       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:30:16;13:23:38
;;;1123894;0121.427       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:28:19;07:43:52
;;;1123895;0121.427       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:23:31;16:49:24
;;;1123896;0121.427       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:41:48;15:35:00
;;;1123897;0121.427       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:36:09;16:12:05
;;;1123898;0121.427       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:25:09;16:04:55
;;;1123899;0121.427       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:26:34;13:45:40
;;;1123900;0121.427       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:29:36;16:16:14
;;;1123901;0121.427       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:51:32;18:12:58
;;;1123902;0121.427       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:18;17:00:57
;;;1123903;0121.427       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:52:25;16:24:02
;;;1123904;0121.427       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:30;14:50:07
;;;1123905;0121.427       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:45:04;11:13:54
;;;1123906;0121.427       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:11:43;15:46:48
;;;1123907;0121.427       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:41:18;16:04:56
;;;1123908;0121.427       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:47:31;15:20:51
;;;1123909;0121.427       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:33:52;16:47:09
;;;1123910;0121.427       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:29:24;08:29:30
;;;1123911;0219.345       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:20:16;16:09:04
;;;1123912;0219.345       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:28:52;16:03:03
;;;1123913;0219.345       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:57:19;16:06:04
;;;1123914;0219.345       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:49:24;16:03:03
;;;1123915;0219.345       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:09;16:04:02
;;;1123916;0219.345       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:07:20;16:05:03
;;;1123917;0219.345       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:35:19;13:29:43
;;;1123918;0219.345       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:26:27;16:08:04
;;;1123919;0219.345       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:46:15;16:54:03
;;;1123920;0219.345       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:05:13;16:02:03
;;;1123921;0219.345       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:16;16:12:03
;;;1123922;0219.345       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:11;16:04:08
;;;1123923;0219.345       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:24:09;17:11:04
;;;1123924;0219.345       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:20:58;16:03:04
;;;1123925;0219.345       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:45;16:01:03
;;;1123926;0219.345       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:02:07;16:02:04
;;;1123927;0219.345       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:25;16:02:04
;;;1123928;0219.345       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:01:11;16:08:02
;;;1123929;0219.345       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:08:30;16:08:02
;;;1123930;0219.345       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:59:13;16:07:02
;;;1123931;0219.345       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:03:10;16:15:03
;;;1123932;0219.345       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:32;16:08:02
;;;1123933;0219.345       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:09:14;16:02:04
;;;1123934;0219.345       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:39:05;16:39:03
;;;1123935;0219.345       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:48:13;16:09:03
;;;1123936;0220.379       ;2021-04-01;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:28:35;15:50:31
;;;1123937;0220.379       ;2021-04-03;NC3  ;NC    ;;1;07:30:00;06:00:00;;12:30:00;;23:59:00;;;;;07:25:47;15:33:50
;;;1123938;0220.379       ;2021-04-05;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:29:24;17:08:20
;;;1123939;0220.379       ;2021-04-06;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:26:26;17:10:46
;;;1123940;0220.379       ;2021-04-07;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:29:15;17:30:30
;;;1123941;0220.379       ;2021-04-08;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:28:28;17:31:34
;;;1123942;0220.379       ;2021-04-09;NC2  ;NC    ;;1;07:30:00;06:00:00;;16:00:00;;23:59:00;;;;;07:29:17;16:25:21
;;;1123943;0220.379       ;2021-04-10;NC3  ;NC    ;;1;07:30:00;06:00:00;;12:30:00;;23:59:00;;;;;07:28:05;13:00:16
;;;1123944;0220.379       ;2021-04-12;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:26:49;15:46:09
;;;1123945;0220.379       ;2021-04-13;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:26:25;16:04:34
;;;1123946;0220.379       ;2021-04-14;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:26:55;16:03:13
;;;1123947;0220.379       ;2021-04-15;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:29:36;15:55:12
;;;1123948;0220.379       ;2021-04-16;NC2  ;NC    ;;1;07:30:00;06:00:00;;16:00:00;;23:59:00;;;;;07:29:45;15:46:01
;;;1123949;0220.379       ;2021-04-17;NC3  ;NC    ;;1;07:30:00;06:00:00;;12:30:00;;23:59:00;;;;;07:25:29;12:35:33
;;;1123950;0220.379       ;2021-04-19;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:29:16;16:16:17
;;;1123951;0220.379       ;2021-04-20;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:58:08;16:27:52
;;;1123952;0220.379       ;2021-04-21;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:59:13;16:12:53
;;;1123953;0220.379       ;2021-04-22;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:54:26;16:15:50
;;;1123954;0220.379       ;2021-04-23;NC2  ;NC    ;;1;07:30:00;06:00:00;;16:00:00;;23:59:00;;;;;07:54:35;16:08:50
;;;1123955;0220.379       ;2021-04-24;NC3  ;NC    ;;1;07:30:00;06:00:00;;12:30:00;;23:59:00;;;;;07:52:14;13:12:39
;;;1123956;0220.379       ;2021-04-26;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:49:40;16:01:57
;;;1123957;0220.379       ;2021-04-27;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:55:07;16:23:19
;;;1123958;0220.379       ;2021-04-28;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:52:14;16:15:14
;;;1123959;0220.379       ;2021-04-29;NC1  ;NC    ;;1;07:30:00;06:00:00;;15:30:00;;23:59:00;;;;;07:52:09;16:06:08
;;;1123960;0220.379       ;2021-04-30;NC2  ;NC    ;;1;07:30:00;06:00:00;;16:00:00;;23:59:00;;;;;07:53:58;16:04:27
;;;1123961;0221.432       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:17:26;15:40:48
;;;1123962;0221.432       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:12:42;13:20:52
;;;1123963;0221.432       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123964;0221.432       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123965;0221.432       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123966;0221.432       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123967;0221.432       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123968;0221.432       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123969;0221.432       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123970;0221.432       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123971;0221.432       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123972;0221.432       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123973;0221.432       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123974;0221.432       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123975;0221.432       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123976;0221.432       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123977;0221.432       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123978;0221.432       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123979;0221.432       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123980;0221.432       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;;
;;;1123981;0221.432       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123982;0221.432       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123983;0221.432       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123984;0221.432       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123985;0221.432       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;;
;;;1123986;0318.307       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:14:39;14:43:24
;;;1123987;0318.307       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;07:55:37;12:50:25
;;;1123988;0318.307       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:20;15:31:03
;;;1123989;0318.307       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:52:57;12:36:43
;;;1123990;0318.307       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:57;12:11:36
;;;1123991;0318.307       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:53:51;12:37:18
;;;1123992;0318.307       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:11:49;15:31:37
;;;1123993;0318.307       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:09:28;13:39:32
;;;1123994;0318.307       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:00:33;14:52:21
;;;1123995;0318.307       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:55:53;15:54:15
;;;1123996;0318.307       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:23:19;11:56:21
;;;1123997;0318.307       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:55:14;17:04:56
;;;1123998;0318.307       ;2021-04-16;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:08:19;13:20:48
;;;1123999;0318.307       ;2021-04-17;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:03:38;13:00:07
;;;1124000;0318.307       ;2021-04-19;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:16:53;11:51:08
;;;1124001;0318.307       ;2021-04-20;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:02:54;11:58:26
;;;1124002;0318.307       ;2021-04-21;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:03:23;17:34:27
;;;1124003;0318.307       ;2021-04-22;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:01:31;14:58:19
;;;1124004;0318.307       ;2021-04-23;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:56:20;14:51:49
;;;1124005;0318.307       ;2021-04-24;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:07:02;13:13:06
;;;1124006;0318.307       ;2021-04-26;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:55:08;14:29:53
;;;1124007;0318.307       ;2021-04-27;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:56:19;11:56:23
;;;1124008;0318.307       ;2021-04-28;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:36:43;16:23:12
;;;1124009;0318.307       ;2021-04-29;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:59:00;17:15:06
;;;1124010;0318.307       ;2021-04-30;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:56:16;14:45:59
;;;1124011;0321.434       ;2021-04-01;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;12:01:08;16:27:16
;;;1124012;0321.434       ;2021-04-03;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;10:13:58;10:45:52
;;;1124013;0321.434       ;2021-04-05;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:31:26;16:06:54
;;;1124014;0321.434       ;2021-04-06;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;07:43:52;07:44:06
;;;1124015;0321.434       ;2021-04-07;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;15:34:34;19:40:42
;;;1124016;0321.434       ;2021-04-08;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;09:03:57;17:44:41
;;;1124017;0321.434       ;2021-04-09;SL2  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:25:36;17:35:58
;;;1124018;0321.434       ;2021-04-10;SL3  ;SL    ;;1;07:30:00;05:00:00;;13:00:00;;23:59:00;;;;;08:25:19;12:41:06
;;;1124019;0321.434       ;2021-04-12;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:52:33;17:08:49
;;;1124020;0321.434       ;2021-04-13;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:12:49;18:32:20
;;;1124021;0321.434       ;2021-04-14;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:16:32;22:34:55
;;;1124022;0321.434       ;2021-04-15;SL1  ;SL    ;;1;07:30:00;05:00:00;;16:00:00;;23:59:00;;;;;08:30:08;17:24:17
